Timestamp: 7-3-2024 14:58:01, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 14:58:01, x: 0,6656253, y: 1,224983, z: -0,4960583, rx: 63,0162, ry: 7,047327, rz: 347,1857, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 14:58:13, x: -0,07744628, y: 1,314818, z: -0,04018474, rx: 351,0973, ry: 358,4419, rz: 1,88398, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,07179427, y: 1,315596, z: -0,04044327, rx: 351,008, ry: 358,4919, rz: 1,529348, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,0662868, y: 1,316378, z: -0,04079372, rx: 350,9853, ry: 358,5258, rz: 1,17524, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,06080794, y: 1,317091, z: -0,04103768, rx: 350,9345, ry: 358,5709, rz: 0,8512464, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,05548066, y: 1,317907, z: -0,04132691, rx: 350,8723, ry: 358,619, rz: 0,5946481, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,05029809, y: 1,318546, z: -0,04153478, rx: 350,7607, ry: 358,6602, rz: 0,3915028, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,04533428, y: 1,319106, z: -0,04165888, rx: 350,6823, ry: 358,6891, rz: 0,1711362, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,04041886, y: 1,319576, z: -0,04192299, rx: 350,6519, ry: 358,6614, rz: 359,9531, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,03576249, y: 1,319979, z: -0,04213125, rx: 350,6587, ry: 358,6159, rz: 359,7747, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,03116149, y: 1,320405, z: -0,04234317, rx: 350,6555, ry: 358,5802, rz: 359,6236, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,02674091, y: 1,32085, z: -0,04253721, rx: 350,6553, ry: 358,5521, rz: 359,5227, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,02247393, y: 1,321115, z: -0,04267728, rx: 350,6285, ry: 358,4914, rz: 359,4743, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,01838911, y: 1,321309, z: -0,04279891, rx: 350,6433, ry: 358,4003, rz: 359,4847, instruction ID: 3, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:13, x: -0,01446068, y: 1,321485, z: -0,04293537, rx: 350,6632, ry: 358,2946, rz: 359,5236, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: -0,01074868, y: 1,321685, z: -0,04306391, rx: 350,7104, ry: 358,1681, rz: 359,5927, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: -0,007189155, y: 1,321913, z: -0,04316154, rx: 350,7369, ry: 358,0086, rz: 359,6812, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: -0,003718376, y: 1,322092, z: -0,04327461, rx: 350,7271, ry: 357,8254, rz: 359,7319, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: -0,000438273, y: 1,322328, z: -0,04338157, rx: 350,6748, ry: 357,6193, rz: 359,7228, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,002739489, y: 1,322489, z: -0,04348147, rx: 350,6027, ry: 357,4133, rz: 359,6859, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,005830169, y: 1,32258, z: -0,04358193, rx: 350,5519, ry: 357,2076, rz: 359,6496, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,008773327, y: 1,32265, z: -0,04364857, rx: 350,5319, ry: 356,9934, rz: 359,5815, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,01178324, y: 1,322651, z: -0,04378217, rx: 350,5175, ry: 356,7712, rz: 359,4987, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,01477313, y: 1,322635, z: -0,04401001, rx: 350,5267, ry: 356,5707, rz: 359,3475, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,01778674, y: 1,322751, z: -0,04425332, rx: 350,5523, ry: 356,4297, rz: 359,1076, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,02079099, y: 1,322939, z: -0,04449633, rx: 350,5445, ry: 356,3465, rz: 358,8378, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,02380383, y: 1,323114, z: -0,0447264, rx: 350,5056, ry: 356,3008, rz: 358,5479, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,02684271, y: 1,323214, z: -0,04499519, rx: 350,4658, ry: 356,281, rz: 358,2657, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,03008282, y: 1,323069, z: -0,04526591, rx: 350,4218, ry: 356,2324, rz: 358,0364, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,03339517, y: 1,322976, z: -0,04569599, rx: 350,4693, ry: 356,1899, rz: 357,718, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,03671932, y: 1,323041, z: -0,04613456, rx: 350,4934, ry: 356,1771, rz: 357,2716, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,04008162, y: 1,323159, z: -0,04654041, rx: 350,4753, ry: 356,225, rz: 356,7157, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,04348791, y: 1,323288, z: -0,04690361, rx: 350,3687, ry: 356,3322, rz: 356,0669, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,04680288, y: 1,323302, z: -0,04726067, rx: 350,2267, ry: 356,4566, rz: 355,4713, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,05002165, y: 1,323327, z: -0,047638, rx: 350,0984, ry: 356,571, rz: 354,9361, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,05314445, y: 1,323289, z: -0,04801774, rx: 349,9623, ry: 356,6691, rz: 354,4609, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,05617231, y: 1,323194, z: -0,04837143, rx: 349,8378, ry: 356,774, rz: 354,0142, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,05906218, y: 1,323052, z: -0,04874095, rx: 349,736, ry: 356,9064, rz: 353,5933, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,06189281, y: 1,322898, z: -0,04909968, rx: 349,6414, ry: 357,0357, rz: 353,2091, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:13, x: 0,06457692, y: 1,322743, z: -0,04944405, rx: 349,5337, ry: 357,1747, rz: 352,8091, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,06720585, y: 1,322658, z: -0,04974464, rx: 349,4519, ry: 357,2988, rz: 352,453, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,06965989, y: 1,322575, z: -0,05002588, rx: 349,3804, ry: 357,3967, rz: 352,1411, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,07191497, y: 1,322488, z: -0,05027285, rx: 349,3474, ry: 357,4887, rz: 351,8817, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,074058, y: 1,322379, z: -0,05057713, rx: 349,3241, ry: 357,5508, rz: 351,6279, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,07613397, y: 1,322201, z: -0,05088413, rx: 349,318, ry: 357,6031, rz: 351,3772, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,07811481, y: 1,322037, z: -0,0512194, rx: 349,3076, ry: 357,6265, rz: 351,1262, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,07979792, y: 1,321903, z: -0,05144823, rx: 349,2893, ry: 357,6967, rz: 350,8679, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08132637, y: 1,321799, z: -0,05171436, rx: 349,2765, ry: 357,735, rz: 350,6863, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08262038, y: 1,321683, z: -0,0519444, rx: 349,2459, ry: 357,7464, rz: 350,5814, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08371806, y: 1,321534, z: -0,05223691, rx: 349,2004, ry: 357,7193, rz: 350,4845, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08467603, y: 1,321476, z: -0,05256993, rx: 349,1828, ry: 357,6795, rz: 350,3813, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08549988, y: 1,321373, z: -0,0528686, rx: 349,1191, ry: 357,6307, rz: 350,2708, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08618057, y: 1,321341, z: -0,05303204, rx: 349,0707, ry: 357,6243, rz: 350,1945, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08676094, y: 1,321319, z: -0,05321082, rx: 349,0315, ry: 357,614, rz: 350,176, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08707893, y: 1,321335, z: -0,05330995, rx: 348,9745, ry: 357,5893, rz: 350,1825, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08729833, y: 1,321371, z: -0,05344561, rx: 348,9245, ry: 357,5663, rz: 350,1814, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08740854, y: 1,321385, z: -0,05360577, rx: 348,8817, ry: 357,5199, rz: 350,2035, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08748484, y: 1,321342, z: -0,05376187, rx: 348,8561, ry: 357,4669, rz: 350,2424, instruction ID: 3, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 14:58:14, x: 0,08785832, y: 1,321375, z: -0,05389428, rx: 348,857, ry: 357,4354, rz: 350,2748, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08751428, y: 1,321457, z: -0,05387887, rx: 348,8576, ry: 357,3958, rz: 350,3354, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08709067, y: 1,321564, z: -0,05386689, rx: 348,8467, ry: 357,3563, rz: 350,4067, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08647037, y: 1,321679, z: -0,0538711, rx: 348,8357, ry: 357,3061, rz: 350,5012, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08510453, y: 1,321864, z: -0,05372462, rx: 348,8268, ry: 357,2313, rz: 350,6089, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,0842889, y: 1,321986, z: -0,05362076, rx: 348,8177, ry: 357,1474, rz: 350,6931, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08343452, y: 1,322072, z: -0,05350855, rx: 348,8225, ry: 357,0509, rz: 350,7943, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08240497, y: 1,322163, z: -0,05335373, rx: 348,8505, ry: 356,9616, rz: 350,923, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,08132482, y: 1,322173, z: -0,05323064, rx: 348,8734, ry: 356,8491, rz: 351,0658, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,0801816, y: 1,322177, z: -0,05317202, rx: 348,9385, ry: 356,7015, rz: 351,243, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,07899338, y: 1,322141, z: -0,05311596, rx: 349,0265, ry: 356,5302, rz: 351,4176, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,07761157, y: 1,322098, z: -0,05291656, rx: 349,1375, ry: 356,3657, rz: 351,57, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,07619679, y: 1,322052, z: -0,05273101, rx: 349,2661, ry: 356,219, rz: 351,7165, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,07457829, y: 1,321956, z: -0,05245697, rx: 349,3931, ry: 356,1106, rz: 351,8727, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,07292312, y: 1,321911, z: -0,052304, rx: 349,5655, ry: 355,9893, rz: 352,0876, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,07113636, y: 1,321869, z: -0,05211097, rx: 349,6941, ry: 355,8838, rz: 352,3653, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,06929636, y: 1,321901, z: -0,05187181, rx: 349,7875, ry: 355,7622, rz: 352,6679, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,06730592, y: 1,321875, z: -0,05149353, rx: 349,852, ry: 355,6646, rz: 352,9746, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,06520295, y: 1,321833, z: -0,0511885, rx: 349,9647, ry: 355,558, rz: 353,3069, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,06301141, y: 1,321845, z: -0,05084226, rx: 350,0948, ry: 355,456, rz: 353,6855, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,06070119, y: 1,321882, z: -0,0505186, rx: 350,1981, ry: 355,3439, rz: 354,0924, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,05826235, y: 1,321898, z: -0,05015031, rx: 350,2872, ry: 355,2259, rz: 354,4871, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,05572915, y: 1,32189, z: -0,04973027, rx: 350,3772, ry: 355,0909, rz: 354,8957, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,05307221, y: 1,321888, z: -0,04929522, rx: 350,4872, ry: 354,9633, rz: 355,3062, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,05026811, y: 1,321789, z: -0,04883337, rx: 350,6107, ry: 354,8422, rz: 355,7159, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,04727852, y: 1,321716, z: -0,04835832, rx: 350,7393, ry: 354,7327, rz: 356,1068, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,04402745, y: 1,32168, z: -0,04795691, rx: 350,8816, ry: 354,6376, rz: 356,5493, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,04067934, y: 1,321614, z: -0,04750055, rx: 350,9927, ry: 354,5204, rz: 357,001, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,03717422, y: 1,32155, z: -0,04694402, rx: 351,099, ry: 354,416, rz: 357,5142, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,03358734, y: 1,321465, z: -0,04636779, rx: 351,2001, ry: 354,2918, rz: 358,0139, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,02979219, y: 1,321406, z: -0,04572812, rx: 351,296, ry: 354,1815, rz: 358,5331, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,02591753, y: 1,321365, z: -0,04515836, rx: 351,4034, ry: 354,0642, rz: 359,0676, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,0219022, y: 1,321207, z: -0,04458398, rx: 351,5086, ry: 353,9474, rz: 359,6268, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,01773643, y: 1,320938, z: -0,04399306, rx: 351,6497, ry: 353,8194, rz: 0,2211774, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,01340353, y: 1,320605, z: -0,04336926, rx: 351,8169, ry: 353,6855, rz: 0,8134509, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,008889377, y: 1,320157, z: -0,04265782, rx: 351,9857, ry: 353,5598, rz: 1,450804, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: 0,004317582, y: 1,319732, z: -0,0419772, rx: 352,1616, ry: 353,4339, rz: 2,091532, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,0003267527, y: 1,319292, z: -0,04134089, rx: 352,3028, ry: 353,2956, rz: 2,705682, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,005046964, y: 1,318732, z: -0,04074377, rx: 352,4278, ry: 353,1612, rz: 3,310713, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,009809911, y: 1,318161, z: -0,04012159, rx: 352,5777, ry: 353,0443, rz: 3,893237, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,01452321, y: 1,317706, z: -0,03940141, rx: 352,7466, ry: 352,917, rz: 4,460552, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,01927412, y: 1,317337, z: -0,03864571, rx: 352,8135, ry: 352,7967, rz: 4,888739, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,02404583, y: 1,316924, z: -0,03783447, rx: 352,7965, ry: 352,6979, rz: 5,242858, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,02873915, y: 1,316402, z: -0,03706768, rx: 352,7348, ry: 352,6227, rz: 5,55029, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,03337854, y: 1,315841, z: -0,03626886, rx: 352,7466, ry: 352,5617, rz: 6,008777, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,03809178, y: 1,315244, z: -0,03547296, rx: 352,7885, ry: 352,4514, rz: 6,552581, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,04292077, y: 1,314588, z: -0,03462654, rx: 352,8116, ry: 352,3165, rz: 7,040445, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,04776597, y: 1,313881, z: -0,03380495, rx: 352,9024, ry: 352,2113, rz: 7,553691, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,05254686, y: 1,312949, z: -0,03299806, rx: 353,0253, ry: 352,1371, rz: 8,068614, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,05726141, y: 1,311941, z: -0,03232896, rx: 353,1836, ry: 352,1059, rz: 8,548713, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,06189179, y: 1,310807, z: -0,03164452, rx: 353,3714, ry: 352,126, rz: 9,059817, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,06650662, y: 1,309644, z: -0,03084937, rx: 353,5837, ry: 352,2146, rz: 9,6201, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:14, x: -0,07115936, y: 1,308448, z: -0,02999362, rx: 353,7703, ry: 352,2945, rz: 10,206, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,07571995, y: 1,307293, z: -0,02911848, rx: 353,9523, ry: 352,3385, rz: 10,85756, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,08026779, y: 1,306115, z: -0,02827802, rx: 354,1025, ry: 352,3568, rz: 11,48034, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,08475828, y: 1,304851, z: -0,02742115, rx: 354,2501, ry: 352,3781, rz: 12,06019, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,08915883, y: 1,303543, z: -0,02661094, rx: 354,4156, ry: 352,4149, rz: 12,59303, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,09360892, y: 1,302267, z: -0,02574274, rx: 354,6068, ry: 352,4744, rz: 13,14237, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,09800726, y: 1,301012, z: -0,02485445, rx: 354,791, ry: 352,5213, rz: 13,68422, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1023151, y: 1,299763, z: -0,02401739, rx: 354,9682, ry: 352,5426, rz: 14,21535, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1065477, y: 1,29851, z: -0,02316433, rx: 355,1268, ry: 352,5508, rz: 14,66466, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1107318, y: 1,297294, z: -0,02236438, rx: 355,2696, ry: 352,5618, rz: 15,03627, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1148338, y: 1,29619, z: -0,02153888, rx: 355,389, ry: 352,5709, rz: 15,35984, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1188906, y: 1,295173, z: -0,02065268, rx: 355,4602, ry: 352,5739, rz: 15,63079, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1228429, y: 1,294246, z: -0,01981223, rx: 355,5009, ry: 352,5694, rz: 15,8295, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1266314, y: 1,293317, z: -0,01901734, rx: 355,5423, ry: 352,5605, rz: 15,99589, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1302342, y: 1,292458, z: -0,01834187, rx: 355,5794, ry: 352,5835, rz: 16,01882, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1337197, y: 1,291629, z: -0,01761058, rx: 355,5943, ry: 352,6402, rz: 16,00744, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1371574, y: 1,290851, z: -0,01684219, rx: 355,5945, ry: 352,7022, rz: 16,07726, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,140543, y: 1,290109, z: -0,01608729, rx: 355,5784, ry: 352,7784, rz: 16,16141, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,143849, y: 1,289298, z: -0,01533955, rx: 355,5433, ry: 352,8491, rz: 16,2371, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1470886, y: 1,288427, z: -0,01460457, rx: 355,5234, ry: 352,9351, rz: 16,31993, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1502092, y: 1,287421, z: -0,01397532, rx: 355,5159, ry: 353,0625, rz: 16,43462, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1532887, y: 1,286447, z: -0,01332206, rx: 355,5169, ry: 353,2012, rz: 16,53478, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1564404, y: 1,285486, z: -0,01259717, rx: 355,5146, ry: 353,3495, rz: 16,63368, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1594098, y: 1,284473, z: -0,01189846, rx: 355,5125, ry: 353,4614, rz: 16,77917, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1623392, y: 1,283403, z: -0,01120004, rx: 355,5058, ry: 353,5937, rz: 16,90258, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,1652048, y: 1,282462, z: -0,01059744, rx: 355,5354, ry: 353,741, rz: 16,97415, instruction ID: 4, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 14:58:15, x: -0,167987, y: 1,281489, z: -0,01002139, rx: 355,5417, ry: 353,8996, rz: 17,05105, instruction ID: 4, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:15, x: -0,1705733, y: 1,280462, z: -0,009463638, rx: 355,5646, ry: 354,0512, rz: 17,15721, instruction ID: 4, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:15, x: -0,1731632, y: 1,27943, z: -0,008909255, rx: 355,6404, ry: 354,205, rz: 17,28205, instruction ID: 4, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:15, x: -0,1755946, y: 1,278451, z: -0,00838691, rx: 355,7211, ry: 354,3491, rz: 17,38217, instruction ID: 4, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:15, x: -0,1780797, y: 1,27753, z: -0,007836014, rx: 355,7755, ry: 354,5136, rz: 17,4689, instruction ID: 4, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 14:58:15, x: -0,1802257, y: 1,276665, z: -0,007437944, rx: 355,8526, ry: 354,6641, rz: 17,58619, instruction ID: 4, Game state: Waiting for user to sit straight
