Timestamp: 7-3-2024 13:43:00, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:01, x: -0,538741, y: 0,8860623, z: 0,1351745, rx: 33,59907, ry: 182,789, rz: 167,9296, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 13:43:05, x: -0,00693962, y: 1,173398, z: -0,000890553, rx: 351,6494, ry: 358,7311, rz: 345,3665, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,008702517, y: 1,173307, z: -0,0009334683, rx: 351,6701, ry: 358,4079, rz: 345,6842, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,009900361, y: 1,173443, z: -0,0009759665, rx: 351,6324, ry: 357,9031, rz: 346,1598, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,01171482, y: 1,173663, z: -0,0007572174, rx: 351,438, ry: 357,3647, rz: 346,7226, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,0132795, y: 1,173785, z: -0,0009416342, rx: 351,3428, ry: 356,7756, rz: 347,6757, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,01541671, y: 1,174248, z: -0,001088858, rx: 351,1817, ry: 356,2341, rz: 348,621, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,0176706, y: 1,174278, z: -0,001084208, rx: 350,8482, ry: 355,6484, rz: 349,727, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,02024478, y: 1,174486, z: -0,0013116, rx: 350,6317, ry: 355,1907, rz: 350,8566, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,02292359, y: 1,174623, z: -0,001735091, rx: 350,4434, ry: 354,8045, rz: 351,995, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,02595752, y: 1,174682, z: -0,002302289, rx: 350,3121, ry: 354,4161, rz: 353,1181, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,02900055, y: 1,174777, z: -0,003038406, rx: 350,0802, ry: 353,8168, rz: 354,2695, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,03208342, y: 1,174827, z: -0,003790736, rx: 349,8976, ry: 353,0646, rz: 355,5401, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,03517553, y: 1,175026, z: -0,004538059, rx: 349,6744, ry: 352,1836, rz: 356,8656, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,03850386, y: 1,174989, z: -0,00532949, rx: 349,4502, ry: 351,2482, rz: 358,275, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,04188645, y: 1,174957, z: -0,006207347, rx: 349,2576, ry: 350,4127, rz: 359,6191, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,04517484, y: 1,174656, z: -0,00714618, rx: 349,0952, ry: 349,6545, rz: 1,00395, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,04863578, y: 1,174505, z: -0,008255124, rx: 348,9588, ry: 348,8983, rz: 2,196633, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,0519096, y: 1,17414, z: -0,009266734, rx: 348,8088, ry: 348,1759, rz: 3,296087, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,05493635, y: 1,173775, z: -0,0102064, rx: 348,7327, ry: 347,5314, rz: 4,358626, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,05771697, y: 1,173594, z: -0,01118791, rx: 348,6816, ry: 346,9771, rz: 5,174658, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06021938, y: 1,17307, z: -0,01211584, rx: 348,6234, ry: 346,5462, rz: 5,912688, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06252503, y: 1,172531, z: -0,01298344, rx: 348,5055, ry: 346,2941, rz: 6,17596, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,0646162, y: 1,172047, z: -0,01370895, rx: 348,4455, ry: 346,158, rz: 6,215694, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06642243, y: 1,171641, z: -0,01437318, rx: 348,4575, ry: 346,1808, rz: 5,862781, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06781149, y: 1,17093, z: -0,01474404, rx: 348,5496, ry: 346,2015, rz: 5,323195, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06884044, y: 1,170625, z: -0,01517236, rx: 348,7748, ry: 345,9302, rz: 4,881905, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06924212, y: 1,170298, z: -0,01542795, rx: 348,8499, ry: 345,4544, rz: 4,607629, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06977162, y: 1,169887, z: -0,01563489, rx: 348,9094, ry: 345,1992, rz: 4,340487, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,0704695, y: 1,169724, z: -0,0159021, rx: 349,0147, ry: 345,1801, rz: 4,137784, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,07081217, y: 1,169761, z: -0,01599312, rx: 349,081, ry: 345,3433, rz: 4,104929, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,07081777, y: 1,169932, z: -0,0159145, rx: 349,0843, ry: 345,5832, rz: 4,17831, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,07019112, y: 1,170017, z: -0,01564491, rx: 348,9987, ry: 345,6815, rz: 4,291325, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,07075417, y: 1,169803, z: -0,0158788, rx: 348,8892, ry: 345,8154, rz: 4,297885, instruction ID: 0, Game state: Waiting for user to read instruction
Timestamp: 7-3-2024 13:43:05, x: -0,06979263, y: 1,170134, z: -0,01552826, rx: 348,7704, ry: 346,1156, rz: 4,232459, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,06729063, y: 1,170682, z: -0,01476204, rx: 348,7789, ry: 346,605, rz: 3,979551, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,06580347, y: 1,170972, z: -0,01410472, rx: 348,7501, ry: 347,1958, rz: 3,528356, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,06386897, y: 1,171101, z: -0,01326931, rx: 348,7267, ry: 347,7552, rz: 2,966227, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,06174037, y: 1,171272, z: -0,01250702, rx: 348,7799, ry: 348,2846, rz: 2,278049, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,05926424, y: 1,171393, z: -0,01146352, rx: 348,7902, ry: 348,8298, rz: 1,458518, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,05681133, y: 1,171546, z: -0,01046199, rx: 348,8739, ry: 349,4623, rz: 0,6325825, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,05413088, y: 1,171944, z: -0,009593487, rx: 349,0798, ry: 350,0475, rz: 359,8235, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,05111635, y: 1,172211, z: -0,008371353, rx: 349,0526, ry: 350,5428, rz: 359,1037, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,04802227, y: 1,17234, z: -0,007136405, rx: 349,0307, ry: 351,1633, rz: 358,3899, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,04491851, y: 1,172548, z: -0,006074965, rx: 349,1121, ry: 351,8896, rz: 357,6508, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,04189992, y: 1,173033, z: -0,005133033, rx: 349,2196, ry: 352,6911, rz: 356,9542, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:05, x: -0,03857228, y: 1,17338, z: -0,003966212, rx: 349,2264, ry: 353,509, rz: 356,3531, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,03518608, y: 1,173751, z: -0,002758324, rx: 349,2368, ry: 354,3903, rz: 355,7299, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,03146347, y: 1,174089, z: -0,001496553, rx: 349,2781, ry: 355,3232, rz: 355,2083, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,02763161, y: 1,17441, z: -0,0001657605, rx: 349,2767, ry: 356,2978, rz: 354,6778, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,02366129, y: 1,174624, z: 0,00120604, rx: 349,3124, ry: 357,2845, rz: 354,1252, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,01971599, y: 1,174772, z: 0,002610981, rx: 349,3603, ry: 358,3255, rz: 353,5122, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,01563087, y: 1,174803, z: 0,004152536, rx: 349,4516, ry: 359,3677, rz: 352,8161, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,01126903, y: 1,174827, z: 0,005845129, rx: 349,6077, ry: 0,3918844, rz: 352,0775, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,006810784, y: 1,174869, z: 0,007551432, rx: 349,8633, ry: 1,375283, rz: 351,2516, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,002063394, y: 1,174807, z: 0,009190798, rx: 350,0561, ry: 2,24317, rz: 350,4044, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,002697021, y: 1,17476, z: 0,01074845, rx: 350,2641, ry: 3,132863, rz: 349,5514, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,007251233, y: 1,174568, z: 0,01222646, rx: 350,4888, ry: 4,087122, rz: 348,6276, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,01190418, y: 1,174281, z: 0,01362514, rx: 350,7831, ry: 5,076611, rz: 347,6671, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,01683736, y: 1,174075, z: 0,01498681, rx: 351,1158, ry: 6,052446, rz: 346,6773, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,02192205, y: 1,173757, z: 0,01622701, rx: 351,4604, ry: 6,968208, rz: 345,6476, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,02700227, y: 1,173277, z: 0,01723623, rx: 351,795, ry: 7,791807, rz: 344,5128, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,03200558, y: 1,172677, z: 0,01803732, rx: 352,12, ry: 8,57806, rz: 343,3747, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,03684747, y: 1,172232, z: 0,01838195, rx: 352,4945, ry: 9,282849, rz: 342,1931, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,04170358, y: 1,17172, z: 0,01875305, rx: 352,8101, ry: 10,03502, rz: 341,0184, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,04657212, y: 1,171244, z: 0,01875377, rx: 353,2399, ry: 10,72738, rz: 339,8349, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,05126926, y: 1,170518, z: 0,01875252, rx: 353,584, ry: 11,35329, rz: 338,7259, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,05586705, y: 1,170069, z: 0,01848257, rx: 353,9299, ry: 11,88899, rz: 337,5801, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,05999178, y: 1,169264, z: 0,01821458, rx: 354,2313, ry: 12,47774, rz: 336,4061, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,06375265, y: 1,168672, z: 0,01791406, rx: 354,6985, ry: 13,1406, rz: 335,1874, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,06711769, y: 1,167695, z: 0,01749897, rx: 355,1206, ry: 13,80886, rz: 333,9998, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07069483, y: 1,167042, z: 0,01730168, rx: 355,4357, ry: 14,37758, rz: 332,9491, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07412195, y: 1,166239, z: 0,01723456, rx: 355,6381, ry: 14,9441, rz: 332,0855, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,0770638, y: 1,16549, z: 0,01716954, rx: 355,9893, ry: 15,50502, rz: 331,3382, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07917324, y: 1,16522, z: 0,01696563, rx: 356,4689, ry: 15,98345, rz: 330,7128, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,08038434, y: 1,164767, z: 0,01714492, rx: 356,6632, ry: 16,55967, rz: 330,437, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,08118337, y: 1,165399, z: 0,01750791, rx: 357,1797, ry: 17,058, rz: 330,4938, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,08137578, y: 1,16521, z: 0,01824021, rx: 357,2879, ry: 17,51302, rz: 330,7108, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,08132797, y: 1,164973, z: 0,01890236, rx: 357,1502, ry: 17,43899, rz: 331,1385, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,08123794, y: 1,164717, z: 0,01930386, rx: 356,7132, ry: 17,01327, rz: 331,5749, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,08076984, y: 1,164882, z: 0,01948166, rx: 356,3431, ry: 16,49918, rz: 331,8993, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07971019, y: 1,165293, z: 0,01952165, rx: 356,237, ry: 16,12167, rz: 332,141, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07808354, y: 1,165835, z: 0,01948118, rx: 356,3679, ry: 15,76093, rz: 332,254, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07632038, y: 1,166081, z: 0,01954687, rx: 356,3058, ry: 15,32647, rz: 332,3455, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07451692, y: 1,166226, z: 0,01926589, rx: 356,1489, ry: 14,72827, rz: 332,566, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,07210129, y: 1,166514, z: 0,01896763, rx: 355,8676, ry: 13,9325, rz: 332,9014, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,06927627, y: 1,16717, z: 0,01879865, rx: 355,6182, ry: 13,10752, rz: 333,3558, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,06593972, y: 1,168038, z: 0,01863766, rx: 355,3603, ry: 12,17723, rz: 334,0586, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,06214455, y: 1,168907, z: 0,01857817, rx: 355,023, ry: 11,25687, rz: 334,971, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,05784902, y: 1,169906, z: 0,01842093, rx: 354,7686, ry: 10,36995, rz: 335,9651, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,05302095, y: 1,171221, z: 0,01864785, rx: 354,74, ry: 9,474851, rz: 337,1875, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,04833046, y: 1,171702, z: 0,0184387, rx: 354,2793, ry: 8,363194, rz: 338,3917, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,04306003, y: 1,17229, z: 0,01843166, rx: 353,9608, ry: 7,250841, rz: 339,7184, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,03752613, y: 1,172957, z: 0,01834881, rx: 353,7315, ry: 6,051454, rz: 341,0725, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,03162593, y: 1,173461, z: 0,01837164, rx: 353,4244, ry: 4,883659, rz: 342,322, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,02570146, y: 1,173971, z: 0,01810867, rx: 353,218, ry: 3,663657, rz: 343,5222, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,01974553, y: 1,174121, z: 0,01788282, rx: 353,0199, ry: 2,473752, rz: 344,629, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,0138123, y: 1,17405, z: 0,01757777, rx: 352,873, ry: 1,293731, rz: 345,5774, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,00780499, y: 1,173797, z: 0,01722407, rx: 352,7699, ry: 0,1430239, rz: 346,2444, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: 0,001706928, y: 1,173268, z: 0,01670194, rx: 352,752, ry: 358,9958, rz: 346,721, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,004404664, y: 1,172796, z: 0,01615167, rx: 352,8561, ry: 357,8038, rz: 347,006, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,01022002, y: 1,172051, z: 0,01551843, rx: 352,9803, ry: 356,4075, rz: 347,2504, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,01589072, y: 1,171457, z: 0,01465917, rx: 353,0571, ry: 354,7817, rz: 347,5783, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,02157474, y: 1,170678, z: 0,01388371, rx: 353,0604, ry: 353,1608, rz: 348,0039, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,02745193, y: 1,169904, z: 0,01288521, rx: 353,0971, ry: 351,7016, rz: 348,4762, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,03349924, y: 1,169304, z: 0,01157129, rx: 353,2295, ry: 350,4335, rz: 349,0547, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,03947651, y: 1,168637, z: 0,010185, rx: 353,3853, ry: 349,2815, rz: 349,7482, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,04537505, y: 1,167919, z: 0,008534789, rx: 353,4635, ry: 348,2244, rz: 350,5316, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,0510574, y: 1,167272, z: 0,006753206, rx: 353,5164, ry: 347,1117, rz: 351,4178, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,0565376, y: 1,166387, z: 0,005019426, rx: 353,4465, ry: 345,9882, rz: 352,4083, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,06185672, y: 1,165723, z: 0,002931058, rx: 353,4771, ry: 344,9442, rz: 353,4484, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,06716725, y: 1,165052, z: 0,0008098483, rx: 353,5462, ry: 343,9533, rz: 354,3899, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,07232293, y: 1,16419, z: -0,001274943, rx: 353,5785, ry: 342,9834, rz: 355,2425, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,07714492, y: 1,163116, z: -0,003440857, rx: 353,6711, ry: 341,9504, rz: 355,9273, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,08177084, y: 1,161884, z: -0,005584478, rx: 353,8022, ry: 340,7819, rz: 356,3731, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,08624953, y: 1,160685, z: -0,007750154, rx: 353,9578, ry: 339,5132, rz: 356,6847, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,09046945, y: 1,159322, z: -0,009868979, rx: 354,1637, ry: 338,2208, rz: 356,9307, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,09464061, y: 1,158124, z: -0,01207435, rx: 354,4116, ry: 336,9867, rz: 357,0716, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:06, x: -0,09876603, y: 1,156989, z: -0,01423615, rx: 354,6857, ry: 335,8314, rz: 357,148, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:07, x: -0,1026409, y: 1,155729, z: -0,01638186, rx: 354,9463, ry: 334,7141, rz: 357,2027, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:07, x: -0,1064402, y: 1,15444, z: -0,0185169, rx: 355,1938, ry: 333,6959, rz: 357,312, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:07, x: -0,1101365, y: 1,153369, z: -0,02072513, rx: 355,4385, ry: 332,8136, rz: 357,5194, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:07, x: -0,1137089, y: 1,152287, z: -0,02286804, rx: 355,6321, ry: 332,0611, rz: 357,8672, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 13:43:07, x: -0,1173308, y: 1,151339, z: -0,02500784, rx: 355,8271, ry: 331,3515, rz: 358,3101, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1207313, y: 1,150453, z: -0,02701801, rx: 355,9584, ry: 330,6416, rz: 358,8338, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1237571, y: 1,149555, z: -0,02874899, rx: 355,9586, ry: 330,0617, rz: 359,635, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1266586, y: 1,148756, z: -0,0305661, rx: 356,0419, ry: 329,4947, rz: 0,3437049, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1292484, y: 1,147976, z: -0,03223401, rx: 356,1256, ry: 328,9923, rz: 1,097247, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1316703, y: 1,147197, z: -0,03370059, rx: 356,1767, ry: 328,4658, rz: 1,830188, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1340093, y: 1,146519, z: -0,03507996, rx: 356,1857, ry: 327,9461, rz: 2,475564, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,136155, y: 1,146019, z: -0,03634119, rx: 356,2368, ry: 327,4726, rz: 3,089452, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1380578, y: 1,145517, z: -0,03739697, rx: 356,2603, ry: 327,1117, rz: 3,70248, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1398496, y: 1,145085, z: -0,03838348, rx: 356,2917, ry: 326,8239, rz: 4,303519, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,141257, y: 1,144681, z: -0,03917301, rx: 356,2799, ry: 326,5742, rz: 4,922983, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1426292, y: 1,144348, z: -0,03981256, rx: 356,2236, ry: 326,3493, rz: 5,47244, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,143788, y: 1,14399, z: -0,04029667, rx: 356,1151, ry: 326,2276, rz: 5,999366, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,144573, y: 1,143814, z: -0,04069638, rx: 356,0601, ry: 326,2955, rz: 6,444829, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1450141, y: 1,143768, z: -0,04092872, rx: 355,9829, ry: 326,4787, rz: 6,778193, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1450403, y: 1,143743, z: -0,04087543, rx: 355,8318, ry: 326,8023, rz: 6,901276, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1448078, y: 1,143568, z: -0,04060829, rx: 355,6505, ry: 327,2365, rz: 6,758611, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,1443381, y: 1,143517, z: -0,04027969, rx: 355,5595, ry: 327,6478, rz: 6,499218, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 13:43:07, x: -0,144792, y: 1,143446, z: -0,04049832, rx: 355,5208, ry: 328,1052, rz: 6,048162, instruction ID: 1, Game state: Waiting for user to sit straight
