Timestamp: 7-3-2024 15:03:36, x: 0, y: 0, z: 0, rx: 0, ry: 0, rz: 0, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:37, x: 0,07978621, y: 1,289062, z: 0,2240368, rx: 64,29104, ry: 2,022016, rz: 351,8703, instruction ID: 0, Game state: waiting for user to recenter
Timestamp: 7-3-2024 15:03:41, x: -0,02146868, y: 1,315631, z: -0,01355869, rx: 0,2097924, ry: 356,814, rz: 1,920678, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,02468684, y: 1,315271, z: -0,01376016, rx: 0,2399846, ry: 356,6604, rz: 2,254157, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,027955, y: 1,314899, z: -0,0139371, rx: 0,2638918, ry: 356,5179, rz: 2,635339, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,03130807, y: 1,314575, z: -0,01408887, rx: 0,2700528, ry: 356,3811, rz: 3,043272, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,03490183, y: 1,314223, z: -0,01418859, rx: 0,213797, ry: 356,2636, rz: 3,39571, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,03848552, y: 1,313813, z: -0,01435152, rx: 0,1529858, ry: 356,136, rz: 3,71437, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,04205597, y: 1,313369, z: -0,01452854, rx: 0,1444762, ry: 356,0447, rz: 4,003226, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,04571033, y: 1,313017, z: -0,01471019, rx: 0,1515199, ry: 356,0016, rz: 4,259446, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,04943696, y: 1,312595, z: -0,01485682, rx: 0,1442997, ry: 355,9836, rz: 4,521711, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,05328428, y: 1,312194, z: -0,01500905, rx: 0,1053448, ry: 355,9996, rz: 4,775067, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,057212, y: 1,311814, z: -0,015157, rx: 0,04989995, ry: 356,0163, rz: 5,063796, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,06127295, y: 1,311458, z: -0,01530698, rx: 0,02240211, ry: 356,0276, rz: 5,383655, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,06535859, y: 1,31096, z: -0,01537037, rx: 359,9836, ry: 356,0322, rz: 5,728843, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,06963332, y: 1,310502, z: -0,01544991, rx: 359,9827, ry: 356,0383, rz: 6,093364, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,07402202, y: 1,309967, z: -0,01559007, rx: 359,967, ry: 356,0257, rz: 6,465628, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,07846306, y: 1,309362, z: -0,0157596, rx: 359,9606, ry: 356,0055, rz: 6,806822, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,08300918, y: 1,308791, z: -0,01592395, rx: 359,9256, ry: 355,9825, rz: 7,072442, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,0876842, y: 1,308244, z: -0,01601648, rx: 359,8718, ry: 355,9773, rz: 7,331641, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,09239934, y: 1,307607, z: -0,01618095, rx: 359,8276, ry: 355,9602, rz: 7,645561, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,09726916, y: 1,306843, z: -0,01628993, rx: 359,7794, ry: 355,9261, rz: 8,017509, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,102114, y: 1,306079, z: -0,01659286, rx: 359,7458, ry: 355,8425, rz: 8,38925, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,1070266, y: 1,305127, z: -0,01683685, rx: 359,7191, ry: 355,7538, rz: 8,7216, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,1118451, y: 1,304298, z: -0,01711757, rx: 359,731, ry: 355,6829, rz: 9,027817, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,1164941, y: 1,303403, z: -0,01733914, rx: 359,7084, ry: 355,6392, rz: 9,355249, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,1211319, y: 1,302484, z: -0,01750693, rx: 359,7018, ry: 355,6295, rz: 9,699413, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,1258966, y: 1,301512, z: -0,01770861, rx: 359,6779, ry: 355,6055, rz: 10,07144, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:41, x: -0,1307839, y: 1,300459, z: -0,01801345, rx: 359,6415, ry: 355,5483, rz: 10,44459, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1356891, y: 1,299446, z: -0,01839767, rx: 359,6094, ry: 355,4737, rz: 10,72815, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1402596, y: 1,298339, z: -0,01880112, rx: 359,5488, ry: 355,3991, rz: 10,99782, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,144575, y: 1,297306, z: -0,01926686, rx: 359,5195, ry: 355,3585, rz: 11,23321, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1488946, y: 1,296289, z: -0,01959901, rx: 359,4489, ry: 355,3929, rz: 11,50722, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1531485, y: 1,295389, z: -0,01998694, rx: 359,3561, ry: 355,4221, rz: 11,84319, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1574344, y: 1,294434, z: -0,02036074, rx: 359,2247, ry: 355,4067, rz: 12,17886, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1616189, y: 1,293446, z: -0,02070998, rx: 359,0869, ry: 355,3376, rz: 12,48965, instruction ID: 1, Game state: Waiting for user to touch goal
Timestamp: 7-3-2024 15:03:42, x: -0,1654422, y: 1,292302, z: -0,02110226, rx: 358,99, ry: 355,2339, rz: 12,77098, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1690353, y: 1,291225, z: -0,02140632, rx: 358,9736, ry: 355,1698, rz: 12,93946, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1723374, y: 1,290179, z: -0,02165622, rx: 358,9723, ry: 355,1487, rz: 13,08016, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1756331, y: 1,28911, z: -0,02191699, rx: 358,9337, ry: 355,1534, rz: 13,22443, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1786329, y: 1,288172, z: -0,02228996, rx: 358,8907, ry: 355,1752, rz: 13,3586, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1814343, y: 1,287201, z: -0,02261928, rx: 358,8734, ry: 355,2184, rz: 13,45817, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1839325, y: 1,28636, z: -0,02289474, rx: 358,883, ry: 355,2865, rz: 13,52757, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1861285, y: 1,285662, z: -0,02310541, rx: 358,9237, ry: 355,3804, rz: 13,64736, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1881623, y: 1,285113, z: -0,02330519, rx: 358,9632, ry: 355,4855, rz: 13,76472, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1900223, y: 1,28462, z: -0,02361508, rx: 358,934, ry: 355,5578, rz: 13,7887, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1915518, y: 1,28429, z: -0,02402982, rx: 358,9052, ry: 355,6022, rz: 13,75982, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1927586, y: 1,284004, z: -0,02434705, rx: 358,8131, ry: 355,6391, rz: 13,69037, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1938879, y: 1,283817, z: -0,02457523, rx: 358,7319, ry: 355,7124, rz: 13,6517, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1947002, y: 1,283777, z: -0,02476165, rx: 358,6734, ry: 355,7872, rz: 13,65856, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1952731, y: 1,283728, z: -0,02495, rx: 358,5831, ry: 355,8344, rz: 13,65439, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1955881, y: 1,283729, z: -0,02526264, rx: 358,5237, ry: 355,8638, rz: 13,59307, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1955427, y: 1,283944, z: -0,02560624, rx: 358,5059, ry: 355,9068, rz: 13,50111, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1952469, y: 1,284222, z: -0,02587527, rx: 358,4561, ry: 355,9703, rz: 13,43368, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1947237, y: 1,284588, z: -0,02604808, rx: 358,3997, ry: 356,049, rz: 13,391, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1939959, y: 1,28499, z: -0,02617702, rx: 358,3153, ry: 356,1227, rz: 13,30976, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1929882, y: 1,285418, z: -0,02629758, rx: 358,2202, ry: 356,1785, rz: 13,17063, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1916375, y: 1,285988, z: -0,02644195, rx: 358,1201, ry: 356,2289, rz: 12,96099, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1899476, y: 1,286697, z: -0,0265234, rx: 358,0332, ry: 356,3103, rz: 12,77026, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1880287, y: 1,287597, z: -0,02652103, rx: 357,9407, ry: 356,434, rz: 12,57177, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1859516, y: 1,288568, z: -0,02645746, rx: 357,8561, ry: 356,5739, rz: 12,40247, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1836439, y: 1,289494, z: -0,02633825, rx: 357,7787, ry: 356,7136, rz: 12,23517, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1809953, y: 1,290357, z: -0,02629472, rx: 357,725, ry: 356,8505, rz: 12,02116, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1779855, y: 1,291361, z: -0,02638404, rx: 357,7082, ry: 356,9822, rz: 11,70254, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,174895, y: 1,292556, z: -0,02639493, rx: 357,683, ry: 357,1669, rz: 11,36381, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1715651, y: 1,293722, z: -0,02640782, rx: 357,6342, ry: 357,3315, rz: 11,08242, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1680689, y: 1,294857, z: -0,02638356, rx: 357,5691, ry: 357,4856, rz: 10,80389, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1644188, y: 1,296064, z: -0,026392, rx: 357,4971, ry: 357,6384, rz: 10,52302, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1605012, y: 1,297279, z: -0,0264658, rx: 357,4235, ry: 357,7464, rz: 10,16979, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1563819, y: 1,298596, z: -0,02657439, rx: 357,3641, ry: 357,8726, rz: 9,734246, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1520886, y: 1,29989, z: -0,02662417, rx: 357,2936, ry: 358,0234, rz: 9,303094, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1476246, y: 1,301144, z: -0,02660075, rx: 357,2404, ry: 358,1908, rz: 8,8823, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1430181, y: 1,302357, z: -0,02657469, rx: 357,2151, ry: 358,3539, rz: 8,464279, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1383244, y: 1,303592, z: -0,02667458, rx: 357,1954, ry: 358,5107, rz: 8,089669, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1335479, y: 1,304727, z: -0,0268096, rx: 357,183, ry: 358,658, rz: 7,73706, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1287347, y: 1,305941, z: -0,0269641, rx: 357,1653, ry: 358,8065, rz: 7,346855, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1238508, y: 1,307119, z: -0,02707952, rx: 357,115, ry: 358,9583, rz: 6,959743, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1189908, y: 1,308191, z: -0,02707393, rx: 357,063, ry: 359,1237, rz: 6,589936, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1140983, y: 1,309164, z: -0,02713721, rx: 357,0283, ry: 359,2866, rz: 6,252502, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1093013, y: 1,31019, z: -0,02717647, rx: 357,0134, ry: 359,4323, rz: 5,933464, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,1045452, y: 1,311099, z: -0,02730432, rx: 356,9973, ry: 359,5414, rz: 5,66944, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,09989247, y: 1,311954, z: -0,02738729, rx: 357,0027, ry: 359,6264, rz: 5,45076, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,09534301, y: 1,312687, z: -0,02743803, rx: 357,0288, ry: 359,665, rz: 5,286729, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,09089886, y: 1,313311, z: -0,02740553, rx: 357,0883, ry: 359,6673, rz: 5,125671, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,08658734, y: 1,313906, z: -0,02744527, rx: 357,1367, ry: 359,6396, rz: 4,874437, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,0823359, y: 1,314462, z: -0,02774185, rx: 357,191, ry: 359,576, rz: 4,520067, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,07812488, y: 1,315179, z: -0,0280775, rx: 357,2438, ry: 359,5341, rz: 4,15108, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,07402267, y: 1,315924, z: -0,02834877, rx: 357,1952, ry: 359,5038, rz: 3,812006, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,06996576, y: 1,316638, z: -0,02870677, rx: 357,1194, ry: 359,4588, rz: 3,567568, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,06612025, y: 1,317312, z: -0,02899884, rx: 357,052, ry: 359,4023, rz: 3,370763, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,06233984, y: 1,317838, z: -0,02940799, rx: 357,01, ry: 359,2908, rz: 3,193159, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,0586822, y: 1,318447, z: -0,02997886, rx: 357,0113, ry: 359,1652, rz: 3,027561, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,05507744, y: 1,31909, z: -0,03057621, rx: 357,0239, ry: 359,0502, rz: 2,858605, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,05156176, y: 1,319741, z: -0,03112271, rx: 357,0047, ry: 358,9244, rz: 2,729007, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,04820802, y: 1,32035, z: -0,03165738, rx: 356,9712, ry: 358,8192, rz: 2,60701, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,0449872, y: 1,320879, z: -0,03215411, rx: 356,932, ry: 358,709, rz: 2,488227, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,04179629, y: 1,321364, z: -0,0326992, rx: 356,9149, ry: 358,5894, rz: 2,416208, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,03877698, y: 1,321811, z: -0,03321579, rx: 356,8846, ry: 358,4781, rz: 2,335479, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,0358442, y: 1,322235, z: -0,033797, rx: 356,8864, ry: 358,3679, rz: 2,265068, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,03301143, y: 1,322585, z: -0,03427659, rx: 356,8823, ry: 358,2504, rz: 2,192466, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:42, x: -0,03031308, y: 1,322917, z: -0,03472439, rx: 356,8782, ry: 358,1588, rz: 2,126664, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:43, x: -0,0276612, y: 1,323261, z: -0,03521479, rx: 356,8509, ry: 358,0517, rz: 2,015137, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:43, x: -0,02516274, y: 1,323664, z: -0,0357529, rx: 356,7863, ry: 357,9624, rz: 1,878687, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:43, x: -0,02288241, y: 1,324066, z: -0,03627796, rx: 356,7016, ry: 357,9125, rz: 1,782218, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:43, x: -0,02067399, y: 1,32441, z: -0,03679606, rx: 356,6188, ry: 357,8416, rz: 1,70565, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:43, x: -0,01859503, y: 1,324741, z: -0,03737565, rx: 356,544, ry: 357,7558, rz: 1,657869, instruction ID: 1, Game state: Waiting for user to sit straight
Timestamp: 7-3-2024 15:03:43, x: -0,01672529, y: 1,324962, z: -0,03780326, rx: 356,4801, ry: 357,686, rz: 1,64012, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,01505565, y: 1,325202, z: -0,03825849, rx: 356,4272, ry: 357,6155, rz: 1,634153, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,01340716, y: 1,325404, z: -0,03881424, rx: 356,3671, ry: 357,5148, rz: 1,637221, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,01190037, y: 1,325567, z: -0,03936139, rx: 356,3128, ry: 357,4214, rz: 1,654347, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,01057115, y: 1,325705, z: -0,03987335, rx: 356,2841, ry: 357,3316, rz: 1,679435, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,009321201, y: 1,325748, z: -0,04038872, rx: 356,2417, ry: 357,2271, rz: 1,667956, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,008173139, y: 1,325777, z: -0,04084829, rx: 356,2237, ry: 357,1238, rz: 1,636298, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,007158528, y: 1,32575, z: -0,04128423, rx: 356,213, ry: 357,0493, rz: 1,590209, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,006162497, y: 1,325788, z: -0,04181109, rx: 356,2133, ry: 356,9695, rz: 1,521591, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,0052278, y: 1,32579, z: -0,04230453, rx: 356,2195, ry: 356,9206, rz: 1,44366, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,004443112, y: 1,325801, z: -0,04274569, rx: 356,2478, ry: 356,9064, rz: 1,376656, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,003728346, y: 1,325839, z: -0,04312499, rx: 356,2543, ry: 356,8803, rz: 1,315926, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,003039389, y: 1,32586, z: -0,04345314, rx: 356,2545, ry: 356,857, rz: 1,284287, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,002418476, y: 1,325938, z: -0,04378893, rx: 356,256, ry: 356,8429, rz: 1,253057, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,001856348, y: 1,326024, z: -0,04414406, rx: 356,2421, ry: 356,8268, rz: 1,220793, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,001324772, y: 1,326005, z: -0,04444607, rx: 356,2029, ry: 356,818, rz: 1,192195, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,0007923776, y: 1,326007, z: -0,04475646, rx: 356,1996, ry: 356,8348, rz: 1,107351, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: -0,0002652975, y: 1,326082, z: -0,04499048, rx: 356,2162, ry: 356,8754, rz: 1,02422, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,000229557, y: 1,326189, z: -0,04521827, rx: 356,2175, ry: 356,9176, rz: 0,9476393, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,0006766496, y: 1,326228, z: -0,04544854, rx: 356,2238, ry: 356,9659, rz: 0,8808801, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,001037681, y: 1,326323, z: -0,04565313, rx: 356,2481, ry: 357,0139, rz: 0,8263907, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,001341988, y: 1,32645, z: -0,04584648, rx: 356,2512, ry: 357,0502, rz: 0,7625563, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,001665807, y: 1,326554, z: -0,04600906, rx: 356,2243, ry: 357,0726, rz: 0,7154848, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,001953001, y: 1,326717, z: -0,04613383, rx: 356,1787, ry: 357,0891, rz: 0,662901, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002182596, y: 1,326814, z: -0,04619862, rx: 356,1105, ry: 357,1062, rz: 0,5962382, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002369908, y: 1,326903, z: -0,04632857, rx: 356,0555, ry: 357,1369, rz: 0,559669, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002463118, y: 1,32703, z: -0,04643455, rx: 356,0038, ry: 357,169, rz: 0,5139536, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002737007, y: 1,327119, z: -0,04658729, rx: 355,9306, ry: 357,2004, rz: 0,4786455, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002745585, y: 1,327192, z: -0,04660612, rx: 355,8867, ry: 357,2193, rz: 0,4610186, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002704737, y: 1,327245, z: -0,04659554, rx: 355,8423, ry: 357,2117, rz: 0,4460045, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002627212, y: 1,327272, z: -0,04657176, rx: 355,798, ry: 357,2298, rz: 0,4482492, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002543193, y: 1,327268, z: -0,04654901, rx: 355,7772, ry: 357,2139, rz: 0,4684385, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002413212, y: 1,327225, z: -0,04650148, rx: 355,7867, ry: 357,1951, rz: 0,4792015, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002282151, y: 1,327139, z: -0,04643769, rx: 355,8119, ry: 357,1814, rz: 0,46892, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002184871, y: 1,327056, z: -0,04636012, rx: 355,8113, ry: 357,1689, rz: 0,4564981, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,002084884, y: 1,326986, z: -0,04625098, rx: 355,8298, ry: 357,1626, rz: 0,4480193, instruction ID: 1, Game state: Waiting before next instruction is given
Timestamp: 7-3-2024 15:03:43, x: 0,001981216, y: 1,32693, z: -0,04612912, rx: 355,8359, ry: 357,1598, rz: 0,4575495, instruction ID: 1, Game state: Waiting before next instruction is given
